epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
41,0.019249538481499708,0.01003894868062426,0.014230064136233735,0.2553296983242035,0.27243033051490784,0.27243033051490784,"[0.10844460874795914, 0.3187386989593506, 0.2811562716960907, 0.31297919154167175]",0.32571494579315186,0.34350281953811646,0.34350284934043884,"[0.1669546365737915, 0.4111655652523041, 0.3358926475048065, 0.38884690403938293]"
42,0.019928049883996764,0.010043437023818862,0.014906331363418106,0.25685158371925354,0.2741542458534241,0.27415427565574646,"[0.10852999985218048, 0.31990846991539, 0.2829637825489044, 0.31600403785705566]",0.3244727551937103,0.3423304259777069,0.3423304557800293,"[0.16468529403209686, 0.4047984778881073, 0.3359925448894501, 0.39241474866867065]"
43,0.019885663600334672,0.010072601669309462,0.014849362759487637,0.25362908840179443,0.27064433693885803,0.2706443667411804,"[0.10736406594514847, 0.3172593414783478, 0.28044456243515015, 0.30944839119911194]",0.32301050424575806,0.3404173254966736,0.34041735529899597,"[0.1651173233985901, 0.40189430117607117, 0.33674246072769165, 0.3882879316806793]"
44,0.01993325202732433,0.009933943998114807,0.014966280012992574,0.2578238546848297,0.2754742503166199,0.27547428011894226,"[0.10843812674283981, 0.325116366147995, 0.28147658705711365, 0.3162643015384674]",0.3266785144805908,0.3448060154914856,0.3448060154914856,"[0.16604524850845337, 0.4138585329055786, 0.3369150459766388, 0.3898952305316925]"
45,0.019523932899064417,0.009724264624297407,0.014661800644710555,0.2561911940574646,0.2738058865070343,0.2738058865070343,"[0.10697301477193832, 0.32148268818855286, 0.28093838691711426, 0.31537067890167236]",0.3252183794975281,0.34341517090797424,0.34341520071029663,"[0.16423983871936798, 0.41125988960266113, 0.3359147012233734, 0.38945910334587097]"
46,0.01741708600431258,0.00894244822693315,0.01294586191231266,0.2542668879032135,0.27173376083374023,0.2717337906360626,"[0.10532065480947495, 0.31655046343803406, 0.28218981623649597, 0.31300660967826843]",0.32320931553840637,0.34113192558288574,0.34113192558288574,"[0.16298061609268188, 0.40602147579193115, 0.3364832103252411, 0.38735198974609375]"
47,0.016397959040808128,0.008410245408832446,0.012192836363225225,0.25866344571113586,0.27600181102752686,0.27600181102752686,"[0.10980180650949478, 0.32216528058052063, 0.2845912575721741, 0.3180953860282898]",0.3295399844646454,0.3467005491256714,0.3467005789279938,"[0.17175185680389404, 0.4083605706691742, 0.3430067300796509, 0.3950407803058624]"
48,0.019400655899646013,0.009501340756100332,0.014649985544713782,0.25451067090034485,0.27197447419166565,0.27197450399398804,"[0.10580766201019287, 0.31857454776763916, 0.2816152274608612, 0.31204524636268616]",0.32343196868896484,0.34149980545043945,0.34149983525276184,"[0.16227002441883087, 0.4053739905357361, 0.3367980420589447, 0.3892858326435089]"
49,0.01465301874179578,0.007765826276265719,0.010770105647834692,0.25372225046157837,0.2711350619792938,0.2711350917816162,"[0.10553495585918427, 0.3173130452632904, 0.2803541123867035, 0.3116869628429413]",0.32234829664230347,0.3401757478713989,0.3401757478713989,"[0.16290898621082306, 0.403023362159729, 0.3347153067588806, 0.38874560594558716]"
50,0.01738637486631249,0.008591716351971717,0.013090516691565092,0.2550388276576996,0.2724751830101013,0.2724751830101013,"[0.10595100373029709, 0.31690123677253723, 0.2833189368247986, 0.31398412585258484]",0.32230305671691895,0.3399852514266968,0.33998528122901917,"[0.16285176575183868, 0.40025803446769714, 0.3365494906902313, 0.3895528316497803]"
